construct,filename,split,n_instances,n_voxels,shape,img_path,mask_path,vpi
GABr,20240525_GABr_40uMDFHBI_Sample1_1_4.tif,train,79,2878,50x205x222,train/GABr__20240525_GABr_40uMDFHBI_Sample1_1_4_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample1_1_4_masks.tif,36.43037974683544
GABr,20240525_GABr_40uMDFHBI_Sample1_2_1.tif,train,534,58824,49x485x373,train/GABr__20240525_GABr_40uMDFHBI_Sample1_2_1_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample1_2_1_masks.tif,110.15730337078652
GABr,20240525_GABr_40uMDFHBI_Sample1_2_2.tif,train,50,6517,49x164x174,train/GABr__20240525_GABr_40uMDFHBI_Sample1_2_2_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample1_2_2_masks.tif,130.34
GABr,20240525_GABr_40uMDFHBI_Sample1_3_1.tif,train,153,12754,50x286x372,train/GABr__20240525_GABr_40uMDFHBI_Sample1_3_1_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample1_3_1_masks.tif,83.359477124183
GABr,20240525_GABr_40uMDFHBI_Sample1_4_1.tif,val,54,10932,53x154x188,val/GABr__20240525_GABr_40uMDFHBI_Sample1_4_1_img.tif,val/GABr__20240525_GABr_40uMDFHBI_Sample1_4_1_masks.tif,202.44444444444446
GABr,20240525_GABr_40uMDFHBI_Sample1_4_2.tif,train,99,7427,53x240x176,train/GABr__20240525_GABr_40uMDFHBI_Sample1_4_2_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample1_4_2_masks.tif,75.02020202020202
GABr,20240525_GABr_40uMDFHBI_Sample1_4_3.tif,val,348,31787,53x272x258,val/GABr__20240525_GABr_40uMDFHBI_Sample1_4_3_img.tif,val/GABr__20240525_GABr_40uMDFHBI_Sample1_4_3_masks.tif,91.3419540229885
GABr,20240525_GABr_40uMDFHBI_Sample1_4_4.tif,train,121,4926,53x140x176,train/GABr__20240525_GABr_40uMDFHBI_Sample1_4_4_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample1_4_4_masks.tif,40.710743801652896
GABr,20240525_GABr_40uMDFHBI_Sample2_1_1.tif,train,69,6587,55x186x186,train/GABr__20240525_GABr_40uMDFHBI_Sample2_1_1_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_1_1_masks.tif,95.46376811594203
GABr,20240525_GABr_40uMDFHBI_Sample2_2_1.tif,train,40,4982,57x208x188,train/GABr__20240525_GABr_40uMDFHBI_Sample2_2_1_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_2_1_masks.tif,124.55
GABr,20240525_GABr_40uMDFHBI_Sample2_2_2.tif,train,159,26089,57x208x218,train/GABr__20240525_GABr_40uMDFHBI_Sample2_2_2_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_2_2_masks.tif,164.0817610062893
GABr,20240525_GABr_40uMDFHBI_Sample2_3_1.tif,train,159,5636,48x156x168,train/GABr__20240525_GABr_40uMDFHBI_Sample2_3_1_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_3_1_masks.tif,35.44654088050314
GABr,20240525_GABr_40uMDFHBI_Sample2_3_2.tif,train,140,18455,48x266x192,train/GABr__20240525_GABr_40uMDFHBI_Sample2_3_2_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_3_2_masks.tif,131.82142857142858
GABr,20240525_GABr_40uMDFHBI_Sample2_4_1.tif,train,55,2539,50x158x150,train/GABr__20240525_GABr_40uMDFHBI_Sample2_4_1_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_4_1_masks.tif,46.163636363636364
GABr,20240525_GABr_40uMDFHBI_Sample2_4_2.tif,train,76,15965,50x200x240,train/GABr__20240525_GABr_40uMDFHBI_Sample2_4_2_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_4_2_masks.tif,210.06578947368422
GABr,20240525_GABr_40uMDFHBI_Sample2_4_3.tif,train,29,1049,50x170x112,train/GABr__20240525_GABr_40uMDFHBI_Sample2_4_3_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_4_3_masks.tif,36.172413793103445
GABr,20240525_GABr_40uMDFHBI_Sample2_4_4.tif,train,65,8912,50x194x186,train/GABr__20240525_GABr_40uMDFHBI_Sample2_4_4_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_4_4_masks.tif,137.1076923076923
GABr,20240525_GABr_40uMDFHBI_Sample2_5_1.tif,train,138,6512,53x146x150,train/GABr__20240525_GABr_40uMDFHBI_Sample2_5_1_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_5_1_masks.tif,47.18840579710145
GABr,20240525_GABr_40uMDFHBI_Sample2_5_2.tif,train,66,6402,53x162x166,train/GABr__20240525_GABr_40uMDFHBI_Sample2_5_2_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample2_5_2_masks.tif,97.0
GABr,20240525_GABr_40uMDFHBI_Sample3_1_1.tif,val,109,8906,55x178x156,val/GABr__20240525_GABr_40uMDFHBI_Sample3_1_1_img.tif,val/GABr__20240525_GABr_40uMDFHBI_Sample3_1_1_masks.tif,81.70642201834862
GABr,20240525_GABr_40uMDFHBI_Sample3_2_1.tif,train,201,26576,51x218x216,train/GABr__20240525_GABr_40uMDFHBI_Sample3_2_1_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample3_2_1_masks.tif,132.2189054726368
GABr,20240525_GABr_40uMDFHBI_Sample3_2_2.tif,train,70,3615,51x190x148,train/GABr__20240525_GABr_40uMDFHBI_Sample3_2_2_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample3_2_2_masks.tif,51.642857142857146
GABr,20240525_GABr_40uMDFHBI_Sample3_3_1.tif,val,22,4821,69x100x102,val/GABr__20240525_GABr_40uMDFHBI_Sample3_3_1_img.tif,val/GABr__20240525_GABr_40uMDFHBI_Sample3_3_1_masks.tif,219.13636363636363
GABr,20240525_GABr_40uMDFHBI_Sample3_3_2.tif,train,56,8792,69x120x116,train/GABr__20240525_GABr_40uMDFHBI_Sample3_3_2_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample3_3_2_masks.tif,157.0
GABr,20240525_GABr_40uMDFHBI_Sample3_3_3.tif,train,132,15387,69x200x236,train/GABr__20240525_GABr_40uMDFHBI_Sample3_3_3_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample3_3_3_masks.tif,116.56818181818181
GABr,20240525_GABr_40uMDFHBI_Sample3_3_4.tif,train,148,12007,69x202x302,train/GABr__20240525_GABr_40uMDFHBI_Sample3_3_4_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample3_3_4_masks.tif,81.12837837837837
GABr,20240525_GABr_40uMDFHBI_Sample3_3_5.tif,train,56,6277,69x192x120,train/GABr__20240525_GABr_40uMDFHBI_Sample3_3_5_img.tif,train/GABr__20240525_GABr_40uMDFHBI_Sample3_3_5_masks.tif,112.08928571428571
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_1_2 cells.tif,train,129,241068,146x240x416,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_1_2 cells_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_1_2 cells_masks.tif,1868.7441860465117
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_2.tif,val,23,67212,146x294x310,val/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_2_img.tif,val/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_2_masks.tif,2922.2608695652175
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_3.tif,train,148,146499,146x299x281,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_3_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_3_masks.tif,989.8581081081081
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_4.tif,train,128,247203,146x523x312,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_4_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_4_masks.tif,1931.2734375
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_5.tif,train,48,142920,146x251x260,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_5_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_5_masks.tif,2977.5
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_6.tif,train,7,7851,146x174x150,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_6_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_1_6_masks.tif,1121.5714285714287
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_1_6 cells.tif,train,115,489565,118x619x734,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_1_6 cells_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_1_6 cells_masks.tif,4257.086956521739
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_2.tif,train,13,71409,118x232x168,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_2_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_2_masks.tif,5493.0
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_3_3 cells.tif,train,104,105230,118x358x437,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_3_3 cells_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_3_3 cells_masks.tif,1011.8269230769231
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_4.tif,train,17,43262,118x244x185,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_4_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_4_masks.tif,2544.823529411765
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_5.tif,val,37,158589,118x235x203,val/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_5_img.tif,val/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_2_5_masks.tif,4286.189189189189
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample1_3_1_4 cells.tif,train,227,391699,108x513x533,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_3_1_4 cells_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample1_3_1_4 cells_masks.tif,1725.5462555066078
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample2_1_2.tif,train,27,144752,104x259x275,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_1_2_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_1_2_masks.tif,5361.185185185185
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample2_1_3.tif,train,11,47494,104x235x268,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_1_3_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_1_3_masks.tif,4317.636363636364
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample2_2_1.tif,train,70,80976,89x265x271,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_2_1_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_2_1_masks.tif,1156.8
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample2_2_2.tif,train,8,7100,89x212x187,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_2_2_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_2_2_masks.tif,887.5
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample2_2_4.tif,train,39,37118,89x407x356,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_2_4_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_2_4_masks.tif,951.7435897435897
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample2_3_1.tif,train,45,81461,90x446x276,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_3_1_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_3_1_masks.tif,1810.2444444444445
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample2_3_2.tif,train,182,220004,90x387x312,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_3_2_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_3_2_masks.tif,1208.8131868131868
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample2_3_3.tif,train,236,186354,90x277x326,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_3_3_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample2_3_3_masks.tif,789.6355932203389
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample3_1_1.tif,train,38,48142,92x200x240,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_1_1_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_1_1_masks.tif,1266.8947368421052
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample3_1_2.tif,train,55,116866,92x296x298,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_1_2_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_1_2_masks.tif,2124.836363636364
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample3_1_4.tif,train,11,8732,92x173x210,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_1_4_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_1_4_masks.tif,793.8181818181819
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_1.tif,train,38,79662,119x217x232,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_1_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_1_masks.tif,2096.3684210526317
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_2.tif,val,57,214903,119x477x441,val/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_2_img.tif,val/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_2_masks.tif,3770.2280701754385
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_3.tif,val,21,43526,119x213x256,val/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_3_img.tif,val/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_3_masks.tif,2072.6666666666665
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_4.tif,train,255,180674,119x306x346,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_4_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_2_4_masks.tif,708.5254901960784
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample3_3_1.tif,train,32,148636,124x272x246,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_3_1_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_3_1_masks.tif,4644.875
GwtBr,20250523_25ntwtBr_40uMDFHBI_20-40_sample3_3_2.tif,train,27,25135,124x240x237,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_3_2_img.tif,train/GwtBr__20250523_25ntwtBr_40uMDFHBI_20-40_sample3_3_2_masks.tif,930.925925925926
JABr,20240516_JABr_40uMDFHBI_20-40_Sample1_1_1.tif,train,23,14260,47x161x176,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_1_1_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_1_1_masks.tif,620.0
JABr,20240516_JABr_40uMDFHBI_20-40_Sample1_1_2.tif,train,32,20323,47x148x151,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_1_2_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_1_2_masks.tif,635.09375
JABr,20240516_JABr_40uMDFHBI_20-40_Sample1_1_3.tif,train,42,15750,47x152x128,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_1_3_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_1_3_masks.tif,375.0
JABr,20240516_JABr_40uMDFHBI_20-40_Sample1_2_1.tif,val,76,22821,40x231x378,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_2_1_img.tif,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_2_1_masks.tif,300.2763157894737
JABr,20240516_JABr_40uMDFHBI_20-40_Sample1_2_2.tif,train,26,4095,40x147x156,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_2_2_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_2_2_masks.tif,157.5
JABr,20240516_JABr_40uMDFHBI_20-40_Sample1_2_3.tif,train,9,2803,40x129x141,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_2_3_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_2_3_masks.tif,311.44444444444446
JABr,20240516_JABr_40uMDFHBI_20-40_Sample1_4_1.tif,train,16,11123,42x156x180,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_4_1_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_4_1_masks.tif,695.1875
JABr,20240516_JABr_40uMDFHBI_20-40_Sample1_4_2.tif,train,98,25001,42x258x396,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_4_2_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_4_2_masks.tif,255.1122448979592
JABr,20240516_JABr_40uMDFHBI_20-40_Sample1_4_4.tif,train,15,8577,42x177x138,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_4_4_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample1_4_4_masks.tif,571.8
JABr,20240516_JABr_40uMDFHBI_20-40_Sample2_5_1.tif,train,52,12457,55x173x257,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_1_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_1_masks.tif,239.55769230769232
JABr,20240516_JABr_40uMDFHBI_20-40_Sample2_5_2.tif,train,14,5685,55x184x157,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_2_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_2_masks.tif,406.07142857142856
JABr,20240516_JABr_40uMDFHBI_20-40_Sample2_5_3.tif,train,28,4209,55x208x149,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_3_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_3_masks.tif,150.32142857142858
JABr,20240516_JABr_40uMDFHBI_20-40_Sample2_5_4.tif,train,22,8620,55x203x170,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_4_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_4_masks.tif,391.8181818181818
JABr,20240516_JABr_40uMDFHBI_20-40_Sample2_5_5.tif,val,90,24022,32x417x370,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_5_img.tif,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_5_masks.tif,266.9111111111111
JABr,20240516_JABr_40uMDFHBI_20-40_Sample2_5_6.tif,val,38,15512,55x329x284,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_6_img.tif,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample2_5_6_masks.tif,408.2105263157895
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_1.tif,train,12,12131,45x180x219,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_1_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_1_masks.tif,1010.9166666666666
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_10.tif,train,39,9022,45x187x144,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_10_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_10_masks.tif,231.33333333333334
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_11.tif,train,23,16231,45x131x127,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_11_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_11_masks.tif,705.695652173913
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_14.tif,train,18,7236,45x241x192,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_14_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_14_masks.tif,402.0
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_15.tif,train,27,6910,45x169x155,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_15_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_15_masks.tif,255.92592592592592
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_2.tif,train,18,3817,45x135x135,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_2_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_2_masks.tif,212.05555555555554
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_3.tif,train,86,25268,45x288x294,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_3_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_3_masks.tif,293.8139534883721
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_5.tif,val,43,16006,45x172x281,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_5_img.tif,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_5_masks.tif,372.2325581395349
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_6.tif,val,35,6450,45x169x97,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_6_img.tif,val/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_6_masks.tif,184.28571428571428
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_7.tif,train,18,8648,45x220x202,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_7_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_7_masks.tif,480.44444444444446
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_8.tif,train,122,23103,45x255x239,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_8_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_8_masks.tif,189.36885245901638
JABr,20240516_JABr_40uMDFHBI_20-40_Sample3_3_9.tif,train,40,17807,45x169x251,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_9_img.tif,train/JABr__20240516_JABr_40uMDFHBI_20-40_Sample3_3_9_masks.tif,445.175
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_1_1.tif,val,53,2373,25x90x142,val/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_1_img.tif,val/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_1_masks.tif,44.77358490566038
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_1_2.tif,train,70,9122,45x120x206,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_2_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_2_masks.tif,130.31428571428572
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_1_3.tif,train,20,1709,45x71x147,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_3_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_3_masks.tif,85.45
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_1_5.tif,train,27,4333,31x230x191,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_5_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_5_masks.tif,160.4814814814815
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_1_6.tif,train,119,8214,45x152x308,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_6_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_6_masks.tif,69.02521008403362
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_1_7.tif,val,8,833,45x121x98,val/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_7_img.tif,val/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_7_masks.tif,104.125
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_1_8.tif,train,14,899,45x103x140,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_8_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_1_8_masks.tif,64.21428571428571
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_3_1.tif,val,8,667,51x188x134,val/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_1_img.tif,val/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_1_masks.tif,83.375
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_3_2.tif,val,34,3903,51x107x152,val/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_2_img.tif,val/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_2_masks.tif,114.79411764705883
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_3_3.tif,train,13,1421,51x222x135,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_3_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_3_masks.tif,109.3076923076923
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_3_4.tif,train,47,2985,51x163x181,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_4_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_4_masks.tif,63.51063829787234
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_3_5.tif,train,27,5704,51x199x210,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_5_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_5_masks.tif,211.25925925925927
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_3_6.tif,train,52,2033,31x288x346,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_6_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_6_masks.tif,39.09615384615385
JABr_2arm,20240525_JABr_2arm_40uMDFHBI_Sample1_3_7.tif,train,11,1584,51x147x96,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_7_img.tif,train/JABr_2arm__20240525_JABr_2arm_40uMDFHBI_Sample1_3_7_masks.tif,144.0
